"X","title","dataset_citation","publication_citation","description","url","contact_name","contact_affiliation","email","orcid","dataset_license","project_identifier","publication_status","taxon","location_description","study_collection_area","geo_datum","gps_obfuscation_info","species_id_method","study_design","sampling_strategy","sampling_method","sampling_protocol","measurement_unit","value_transform","sample_start_date","sample_start_time","sample_end_date","sample_end_time","sample_value","sample_sex","sample_stage","sample_location","sample_collection_area","sample_lat_dd","sample_long_dd","sample_environment","additional_location_info","additional_sample_info","sample_name"
1734652,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3904,-86.2179,NA,NA,NA,NA
1734679,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.2923,-86.0245,NA,NA,NA,NA
1734732,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3746,-86.1853,NA,NA,NA,NA
1734759,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3818,-86.2935,NA,NA,NA,NA
1734787,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3972,-86.3963,NA,NA,NA,NA
1734817,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3708,-86.1198,NA,NA,NA,NA
1734869,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.4025,-86.3158,NA,NA,NA,NA
1734896,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
1734924,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3736,-86.3215,NA,NA,NA,NA
1734952,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3469,-86.0694,NA,NA,NA,NA
1735028,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3139,-86.088,NA,NA,NA,NA
1735052,"Mosquito surveillance in South Walton County, Florida, USA. 2016","DOI:10.5281/zenodo.1220176,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000264","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2016-10-06,NA,0,"female","adult","Walton County",NA,30.3295,-86.1582,NA,NA,NA,NA
